StudentID,grad_year,sex,first_gen,admit_type,terms_enrl_ct,studied_away,major_ct,major1,major2,major3,major1_division,major2_division,major3_division,maj_Art,maj_Music,maj_TheaterDance,maj_AsianLanguagesCultures,maj_Classics,maj_English,maj_French,maj_German,maj_Russian,maj_History,maj_Linguistics,maj_Philosophy,maj_ReligiousStudies,maj_SpanishPortuguese,maj_AmericanStudies,maj_EducationalStudies,maj_EnvironmentalStudies,maj_InternationalStudies,maj_LatinAmericanStudies,maj_MediaCulturalStudies,maj_WomenGenderSexualityStudies,maj_Biology,maj_Chemistry,maj_Geology,maj_Mathematics,maj_NeuroscienceStudies,maj_Physics,maj_ComputerScience,maj_Anthropology,maj_Economics,maj_Geography,maj_PoliticalScience,maj_Psychology,maj_Sociology,concentration_ct,Conc1Desc,Conc2Desc,prefix_count,tot_enroll_ct,FineArts_count,Humanities_count,Interdisciplinary_count,NatScienceandMath_count,SocialSciences_count,NonDivisional_count,FineArts_3orfewer,Humanities_3orfewer,Interdisciplinary_3orfewer,NatScienceandMath_3orfewer,SocialSciences_3orfewer
1475,2016-17,F,not first gen,FYR,8,1,1,Linguistics, , ,Humanities, , ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,9,46,11,26,1,2,0,6,0,0,1,1,1
1476,2016-17,F,not first gen,FYR,8,0,1,Art, , ,Fine Arts, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,14,40,21,5,5,2,6,1,0,0,0,1,0
1477,2016-17,F,not first gen,FYR,8,1,1,Geology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , ,12,33,2,4,0,22,2,3,1,0,1,0,1
1478,2016-17,F,not first gen,FYR,8,1,2,Neuroscience Studies,Economics, ,Natural Sciences and Mathematics,Social Sciences, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0, , ,11,36,1,5,0,17,12,1,1,0,1,0,0
1479,2016-17,F,not first gen,FYR,8,1,2,Political Science,International Studies, ,Social Sciences,Interdisciplinary, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Community & Global Health, ,12,34,1,6,8,3,13,3,1,0,0,1,0
1480,2017-18,F,not first gen,FYR,10,1,1,Geography, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, , ,15,40,4,9,1,12,9,5,0,0,1,0,0
1481,2016-17,M,not first gen,FYR,8,0,1,Philosophy, , ,Humanities, , ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Legal Studies, ,11,35,2,15,1,2,10,5,1,0,1,1,0
1482,2016-17,F,not first gen,FYR,8,0,1,Linguistics, , ,Humanities, , ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,13,40,9,16,2,5,4,4,0,0,1,0,0
1483,2016-17,F,first gen,FYR,8,0,1,Computer Science, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, , ,12,33,1,7,2,19,4,0,1,0,1,0,0
1484,2016-17,F,not first gen,FYR,8,1,1,Political Science, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, , ,14,43,14,8,6,4,11,0,0,0,0,0,0
1485,2016-17,F,not first gen,FYR,8,1,1,Theater and Dance, , ,Fine Arts, , ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,49,31,3,9,1,5,0,0,1,0,1,0
1486,2016-17,M,not first gen,FYR,8,0,1,Chemistry, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,36,1,5,0,24,6,0,1,0,1,0,0
1487,2017-18,M,not first gen,FYR,10,0,1,Mathematics, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , ,7,32,1,7,0,17,7,0,1,0,1,0,0
1488,2016-17,F,not first gen,FYR,8,1,2,English,Linguistics, ,Humanities,Humanities, ,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,13,36,0,24,1,3,1,7,1,0,1,1,1
1489,2016-17,F,not first gen,FYR,8,1,2,Anthropology,Art, ,Social Sciences,Fine Arts, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, , ,12,40,19,0,4,1,13,3,0,1,0,1,0
1490,2016-17,M,not first gen,FYR,8,1,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,13,34,1,6,0,21,3,3,1,0,1,0,1
1491,2016-17,F,not first gen,FYR,8,1,2,Environmental Studies,Economics, ,Interdisciplinary,Social Sciences, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , ,8,32,0,5,12,6,9,0,1,0,0,0,0
1492,2016-17,F,not first gen,FYR,8,0,1,Political Science, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, , ,10,24,0,10,1,1,12,0,1,0,1,1,0
1493,2016-17,F,not first gen,FYR,8,1,1,Asian Languages and Cultures, , ,Humanities, , ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,16,43,10,20,2,2,6,3,0,0,1,1,0
1494,2016-17,F,not first gen,FYR,8,1,2,Russian Studies,Sociology, ,Humanities,Social Sciences, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, , ,8,38,8,15,0,2,12,1,0,0,1,1,0
1495,2016-17,M,not first gen,FYR,8,1,1,English, , ,Humanities, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,9,29,0,20,0,2,6,1,1,0,1,1,0
1496,2016-17,F,not first gen,FYR,8,1,2,International Studies,Media and Cultural Studies, ,Interdisciplinary,Interdisciplinary, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,16,39,6,11,15,2,3,2,0,0,0,1,1
1497,2016-17,M,not first gen,FYR,8,0,1,Political Science, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, , ,13,32,1,4,7,7,12,1,1,0,0,0,0
1498,2016-17,F,not first gen,FYR,8,1,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,14,45,6,5,5,20,4,5,0,0,0,0,0
1499,2016-17,F,not first gen,FYR,8,1,1,Art, , ,Fine Arts, , ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,12,35,16,9,2,2,5,1,0,0,1,1,0
1500,2016-17,F,not first gen,FYR,8,1,1,Psychology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , ,16,39,5,6,1,3,17,7,0,0,1,1,0
1501,2016-17,F,not first gen,FYR,8,0,1,Psychology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , ,14,35,2,12,1,2,17,1,1,0,1,1,0
1502,2016-17,M,not first gen,FYR,8,1,2,Computer Science,Mathematics, ,Natural Sciences and Mathematics,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0, , ,9,34,1,7,0,22,2,2,1,0,1,0,1
1503,2016-17,F,not first gen,FYR,8,1,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Community & Global Health, ,11,36,0,11,1,17,2,5,1,0,1,0,1
1504,2016-17,F,first gen,FYR,8,1,1,Anthropology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Community & Global Health, ,14,37,3,8,2,6,16,2,1,0,1,0,0
1505,2016-17,F,not first gen,FYR,8,1,1,Media and Cultural Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,12,36,7,5,16,2,3,3,0,0,0,1,1
1506,2017-18,F,not first gen,FYR,10,0,1,Latin American Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Community & Global Health, ,16,32,2,4,11,6,6,3,1,0,0,0,0
1507,2016-17,F,not first gen,FYR,8,1,1,Geography, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, , ,13,27,1,4,3,6,11,2,1,0,1,0,0
1508,2016-17,F,not first gen,FYR,8,1,2,International Studies,Economics, ,Interdisciplinary,Social Sciences, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , ,13,36,1,7,5,2,17,4,1,0,0,1,0
1509,2016-17,F,not first gen,FYR,8,1,1,International Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,32,1,10,12,2,7,0,1,0,0,1,0
1510,2016-17,M,not first gen,FYR,8,1,1,English, , ,Humanities, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,12,34,2,25,1,2,3,1,1,0,1,1,1
1511,2016-17,M,not first gen,FYR,8,0,1,Geology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , ,13,36,0,13,1,14,4,4,1,0,1,0,0
1512,2016-17,F,not first gen,FYR,8,1,1,Geology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , ,15,33,6,8,0,14,3,2,0,0,1,0,1
1513,2016-17,F,not first gen,FYR,8,1,1,Geology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , ,14,36,3,5,1,21,4,2,1,0,1,0,0
1514,2016-17,M,not first gen,FYR,8,0,1,Economics, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , ,12,31,2,4,0,6,18,1,1,0,1,0,0
1515,2016-17,M,not first gen,FYR,8,0,2,Economics,Mathematics, ,Social Sciences,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0, , ,10,33,1,4,0,12,12,4,1,0,1,0,0
1516,2016-17,M,not first gen,FYR,8,1,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Community & Global Health, ,11,37,1,7,0,23,3,3,1,0,1,0,1
1517,2016-17,F,not first gen,FYR,8,1,1,Psychology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , ,13,32,0,5,4,2,16,5,1,0,0,1,0
1518,2016-17,F,not first gen,FYR,8,1,1,Anthropology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, , ,11,31,3,3,5,1,18,1,1,1,0,1,0
1519,2016-17,M,not first gen,FYR,8,0,1,Geology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , ,11,31,2,5,5,17,2,0,1,0,0,0,1
1520,2016-17,F,first gen,FYR,8,1,1,English, , ,Humanities, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,8,35,3,26,1,1,3,1,1,0,1,1,1
1521,2016-17,F,not first gen,FYR,8,1,2,English,Media and Cultural Studies, ,Humanities,Interdisciplinary, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,14,34,0,14,12,1,3,4,1,0,0,1,1
1522,2016-17,M,first gen,FYR,8,0,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,32,2,6,1,19,2,2,1,0,1,0,1
1523,2016-17,F,not first gen,FYR,8,1,1,Music, , ,Fine Arts, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,7,46,30,10,4,0,2,0,0,0,0,1,1
1524,2016-17,M,first gen,FYR,8,0,2,Biology,Chemistry, ,Natural Sciences and Mathematics,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0, , ,10,37,0,7,1,28,1,0,1,0,1,0,1
1525,2016-17,M,not first gen,FYR,8,1,2,Art,Geography, ,Fine Arts,Social Sciences, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, , ,8,34,17,5,0,2,9,1,0,0,1,1,0
1526,2016-17,F,not first gen,FYR,8,0,2,Classics,Computer Science, ,Humanities,Natural Sciences and Mathematics, ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, , ,10,34,1,12,0,19,2,0,1,0,1,0,1
1527,2016-17,M,not first gen,FYR,8,1,1,Political Science, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, , ,10,30,0,10,1,5,14,0,1,0,1,0,0
1528,2016-17,F,first gen,FYR,8,1,1,Psychology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Legal Studies, ,11,36,1,9,1,1,20,4,1,0,1,1,0
1529,2016-17,F,not first gen,FYR,8,1,1,Mathematics, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , ,10,34,1,13,0,16,4,0,1,0,1,0,0
1530,2016-17,M,not first gen,FYR,8,0,1,Political Science, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, , ,14,31,0,8,5,3,15,0,1,0,0,1,0
1531,2016-17,M,not first gen,FYR,8,0,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,12,32,3,8,2,18,1,0,1,0,1,0,1
1532,2016-17,M,not first gen,FYR,8,0,2,Economics,Mathematics, ,Social Sciences,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0, , ,10,32,1,6,0,9,14,2,1,0,1,0,0
1533,2016-17,M,not first gen,FYR,8,0,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,34,1,6,0,24,2,1,1,0,1,0,1
1534,2016-17,F,not first gen,FYR,8,1,1,Philosophy, , ,Humanities, , ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,15,38,5,19,6,2,2,4,0,0,0,1,1
1535,2016-17,M,not first gen,FYR,8,1,2,Political Science,Economics, ,Social Sciences,Social Sciences, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0, , ,10,33,1,5,0,4,20,3,1,0,1,0,0
1536,2016-17,M,not first gen,FYR,8,0,1,Neuroscience Studies, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, , ,12,35,3,2,1,28,1,0,1,1,1,0,1
1537,2016-17,M,not first gen,FYR,8,0,1,Economics, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , ,11,34,2,9,1,7,12,3,1,0,1,0,0
1538,2016-17,F,not first gen,FYR,8,1,1,International Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,14,33,2,12,9,2,5,3,1,0,0,1,0
1539,2016-17,F,not first gen,FYR,8,0,1,Geography, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Urban Studies, ,11,29,3,2,2,2,19,1,1,1,1,1,0
1540,2016-17,M,not first gen,FYR,8,0,2,Economics,Mathematics, ,Social Sciences,Natural Sciences and Mathematics, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0, , ,9,33,0,8,2,11,12,0,1,0,1,0,0
1541,2016-17,F,not first gen,FYR,8,1,1,Psychology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , ,10,32,1,8,0,6,15,2,1,0,1,0,0
1542,2016-17,F,not first gen,FYR,8,1,1,International Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,13,32,1,13,8,3,1,6,1,0,0,1,1
1543,2016-17,F,not first gen,FYR,8,1,1,International Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,12,31,1,9,8,2,10,1,1,0,0,1,0
1544,2016-17,F,not first gen,FYR,8,1,1,Classics, , ,Humanities, , ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Community & Global Health, ,14,40,4,15,2,12,5,2,0,0,1,0,0
1545,2016-17,M,not first gen,FYR,8,0,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,12,35,2,5,1,25,2,0,1,0,1,0,1
1546,2016-17,F,not first gen,FYR,8,1,1,Mathematics, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , ,15,44,17,5,3,18,0,1,0,0,1,0,1
1547,2016-17,F,not first gen,FYR,8,1,1,Geology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, , ,13,32,2,2,2,18,7,1,1,1,1,0,0
1548,2016-17,F,not first gen,FYR,8,1,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Community & Global Health, ,16,38,2,5,2,22,5,2,1,0,1,0,0
1549,2016-17,M,not first gen,FYR,8,0,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,10,31,1,6,4,16,4,0,1,0,0,0,0
1550,2016-17,F,first gen,FYR,8,1,1,International Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,16,34,2,7,9,3,11,2,1,0,0,1,0
1551,2016-17,M,not first gen,FYR,8,1,1,Music, , ,Fine Arts, , ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,13,62,41,9,1,6,2,3,0,0,1,0,1
1552,2016-17,F,not first gen,FYR,8,0,1,English, , ,Humanities, , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,12,34,4,16,6,2,4,2,0,0,0,1,0
1553,2016-17,F,not first gen,FYR,8,0,1,Media and Cultural Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,31,0,6,15,2,8,0,1,0,0,1,0
1554,2016-17,F,not first gen,FYR,8,1,1,Political Science, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Legal Studies, ,13,39,1,7,3,2,21,5,1,0,1,1,0
1555,2016-17,F,not first gen,FYR,8,1,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Community & Global Health, ,12,34,0,5,1,14,8,6,1,0,1,0,0
1556,2016-17,M,not first gen,FYR,8,0,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,9,31,2,3,0,20,6,0,1,1,1,0,0
1557,2017-18,F,not first gen,FYR,8,1,1,Geography, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, , ,10,41,13,5,5,2,13,3,0,0,0,1,0
1558,2016-17,F,not first gen,FYR,8,0,2,Theater and Dance,Political Science, ,Fine Arts,Social Sciences, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, , ,9,32,16,1,3,2,10,0,0,1,1,1,0
1559,2016-17,F,first gen,FYR,8,1,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,14,39,1,7,6,19,1,5,1,0,0,0,1
1560,2016-17,M,not first gen,FYR,8,0,1,Biology, , ,Natural Sciences and Mathematics, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,11,33,1,5,0,19,7,1,1,0,1,0,0
1561,2016-17,F,not first gen,FYR,8,1,1,History, , ,Humanities, , ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,12,32,2,14,1,3,9,3,1,0,1,1,0
1562,2016-17,F,not first gen,FYR,8,1,1,International Studies, , ,Interdisciplinary, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Human Rights & Humanitarianism, ,15,33,2,11,11,1,7,1,1,0,0,1,0
1563,2016-17,F,not first gen,FYR,8,1,1,Psychology, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Community & Global Health, ,14,35,1,11,1,7,13,2,1,0,1,0,0
1564,2016-17,F,first gen,FYR,8,1,1,Geography, , ,Social Sciences, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,International Development, ,16,36,3,3,7,2,19,2,1,1,0,1,0
